MOLREGNO	MOL_TYPE	MOL_CHEMBL_ID	SMILE	ASSAYS	TID	TID_CHEMBL_ID	ACCESION	TAX_ID	STD_TYPE	VALUE_UM	PCHEMBL_VALUE	CLASS
1838041	Small molecule	CHEMBL3414857	O=C1Cc2cc(Cc3ccccc3)ccc2C(=O)N1O	5	228	CHEMBL247	Q72547	11676	IC50	1.32	5.886	1
1948372	Small molecule	CHEMBL3582307	Fc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)CN3)n2)cc1	2	11261	CHEMBL2028	P32745	9606	IC50	0.0132	7.880000000000001	1
1948397	Small molecule	CHEMBL3582332	CCn1cc([C@@]2(c3nnc(N(C)C)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1	2	11261	CHEMBL2028	P32745	9606	IC50	0.00465	8.335	1
2175410	Small molecule	CHEMBL3966039	Cc1c(-c2ccc(C(F)(F)F)cc2)nnc(N2CCN(c3cnc(C(=O)O)cn3)[C@H](C)C2)c1C	2	101431	CHEMBL6080	P56726	10090	IC50	0.55	6.5	1
1978261	Small molecule	CHEMBL3645512	C[C@@H](c1ccc(-c2ccc(=O)n(C)n2)cc1)N1CC[C@](CC(C)(C)O)(c2ccc(F)cc2)OC1=O	2	11489	CHEMBL4235	P28845	9606	IC50	0.005095000000000001	8.46	1
1978270	Small molecule	CHEMBL3645521	O=C1OC(CCO)(c2ccccc2F)CCN1c1cccc(-c2ccc(F)cc2F)n1	6	11489	CHEMBL4235	P28845	9606	IC50	0.007980000000000001	8.295	1
1997590	Small molecule	CHEMBL3664648	C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O	2	11489	CHEMBL4235	P28845	9606	IC50	0.017215	7.8149999999999995	1
1732279	Small molecule	CHEMBL3233773	CS(=O)(=O)CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	2	9	CHEMBL203	P00533	9606	IC50	0.035500000000000004	7.845	1
1732280	Small molecule	CHEMBL3233774	O=C(/C=C/CNCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	2	9	CHEMBL203	P00533	9606	IC50	0.016	7.83	1
1732286	Small molecule	CHEMBL3233780	CCN(CC)CCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	2	9	CHEMBL203	P00533	9606	IC50	0.2465	6.655	1
1732288	Small molecule	CHEMBL3233782	O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1	2	9	CHEMBL203	P00533	9606	IC50	0.17149999999999999	6.97	1
1997604	Small molecule	CHEMBL3664661	CC[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)N1CC[C@](CC(C)(C)O)(c2ccccc2)OC1=O	2	11489	CHEMBL4235	P28845	9606	IC50	0.004725	8.385	1
1973463	Small molecule	CHEMBL3640762	Nc1ccc(-c2cccnc2)s1	2	20073	CHEMBL5282	P11509	9606	IC50	2.68	5.595000000000001	1
1075811	Small molecule	CHEMBL1688254	O=C1c2ccccc2C(O[C@H]2C=C[C@@H](O)C2)(c2ccc(Cl)cc2)N1Cc1ccccc1	2	20131	CHEMBL5023	Q00987	9606	IC50	3.5	5.484999999999999	1
2003284	Small molecule	CHEMBL3670285	CSc1nn2ccc(C)nc2c1S(=O)(=O)c1ccc(F)cc1	2	10627	CHEMBL3371	P50406	9606	IC50	0.523	6.65	1
1266227	Small molecule	CHEMBL1922630	CNc1nn2c(C)c(N)c(C)nc2c1S(=O)(=O)c1ccccc1	2	10627	CHEMBL3371	P50406	9606	IC50	0.006	8.56	1
1266236	Small molecule	CHEMBL1922639	CNc1nn2c(C)c(CCN)c(C)nc2c1S(=O)(=O)c1ccccc1	2	10627	CHEMBL3371	P50406	9606	IC50	0.0228225	8.27	1
1959378	Small molecule	CHEMBL3608524	COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCNCC2	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.0017000000000000001	8.77	1
1959230	Small molecule	CHEMBL3608377	CC(C)C(=O)c1c(O)c(C(C2=C(O)c3ccccc3C2=O)C(C)C)c(O)c(C(C2=C(O)c3ccccc3C2=O)C(C)C)c1O	2	55	CHEMBL215	P09917	9606	IC50	13.35	4.9350000000000005	0
1757337	Small molecule	CHEMBL3286816	Cn1ncc2c1-c1cnc(N)c(c1)OCc1cc(F)ccc1OCCC2	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.37	6.625	1
1967241	Small molecule	CHEMBL3623548	CC(C)n1cc(C(=O)C(F)(F)F)cn1	2	93	CHEMBL220	P22303	9606	IC50	0.09925	7.015000000000001	1
1967241	Small molecule	CHEMBL3623548	CC(C)n1cc(C(=O)C(F)(F)F)cn1	2	104567	CHEMBL2046266	Q869C3	7165	IC50	0.21350000000000002	6.695	1
1787722	Small molecule	CHEMBL3326900	CCOC(=O)c1c(C)nn(-c2ccc(C(=O)NCc3ccccc3OC)cc2)c1C	2	176	CHEMBL2001	Q9H244	9606	IC50	9.17	5.295	1
28675	Small molecule	CHEMBL674	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O	2	109720	CHEMBL3559643	P03469	381516	IC50	0.011000000000000001	7.970000000000001	1
2040500	Small molecule	CHEMBL3718473	COc1ccc2nc(NC(=O)CNC(=O)Cn3cnc4sc(C)c(C)c4c3=O)sc2c1	2	101131	CHEMBL5261	Q7L7X3	9606	IC50	0.275	6.8	1
2039621	Small molecule	CHEMBL3717201	CN(CC#Cc1ccc2c(c1)CCn1c-2cc(OCC2COCCO2)nc1=O)Cc1ccccc1	2	116040	CHEMBL3714079	Q9NQS5	9606	IC50	0.011005	9.33	1
2039892	Small molecule	CHEMBL3717093	O=C(/N=C1\SSC2=NCCN21)c1ccno1	4	116091	CHEMBL3714130	P46095	9606	IC50	0.215	6.74	1
1840730	Small molecule	CHEMBL3417519	CC(C)[C@@](C)(c1ccc(-c2cnc(N)nc2)cc1)c1noc(-c2cnn(C)c2)n1	2	10102	CHEMBL4550	P20292	9606	IC50	0.18384999999999999	7.275	1
1840629	Small molecule	CHEMBL3417419	Nc1ncc(-c2ccc(C3(c4noc(-c5cccnn5)n4)CCC3)cc2)cn1	2	10102	CHEMBL4550	P20292	9606	IC50	0.20425000000000001	7.235	1
2114610	Small molecule	CHEMBL3905239	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1	2	10839	CHEMBL2147	P11309	9606	IC50	0.0008650000000000001	9.065000000000001	1
2114610	Small molecule	CHEMBL3905239	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1	2	30043	CHEMBL4523	Q9P1W9	9606	IC50	0.012	7.92	1
2102263	Small molecule	CHEMBL3892892	COc1cc(N2CCNCC2)ccc1Nc1ncc(C(F)(F)F)c(Nc2ccc(N3CCNCC3)cc2OC)n1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.0035	8.46	1
2132111	Small molecule	CHEMBL3922740	COc1cc(N2CCNCC2)ccc1Nc1ncc(F)c(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC(F)F)n1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.09150000000000001	7.33	1
2080094	Small molecule	CHEMBL3792520	CC(=O)c1cccc(-c2ccc3c(c2)CC(=O)NC3=O)c1	2	105247	CHEMBL2169736	O95551	9606	IC50	10.25	5.04	0
2105032	Small molecule	CHEMBL3895661	Cc1c([C@@H](O)CN2CCC3(CC2)CCN(C2=CC(=O)OC2)C3=O)ccc2c1COC2=O	2	103725	CHEMBL1293292	P48048	9606	IC50	0.017	7.96	1
2101014	Small molecule	CHEMBL3891643	CO[C@@H](CN1CCC2(CC1)CCN(C1=CC(=O)OC1)C2=O)c1ccc2c(c1C)COC2=O	2	103725	CHEMBL1293292	P48048	9606	IC50	0.165	7.105	1
1528482	Small molecule	CHEMBL2338789	O=c1cc(CCC2CCCCC2)[nH]nc1O	4	101213	CHEMBL5485	P14920	9606	IC50	0.01255	8.045	1
1950473	Small molecule	CHEMBL3589325	CN1CCN(c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1	2	10938	CHEMBL2971	O60674	9606	IC50	0.18605	7.555	1
1950476	Small molecule	CHEMBL3589328	Cc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3c2)cn1	2	10938	CHEMBL2971	O60674	9606	IC50	0.06305	7.565	1
1957176	Small molecule	CHEMBL3604141	O=C(Nc1cnc2ccccc2c1)c1cc[nH]n1	2	12054	CHEMBL2903	P16050	9606	IC50	0.136	6.895	1
1011491	Small molecule	CHEMBL1587607	O=C(Nc1ccccc1Cl)c1cc[nH]n1	2	12054	CHEMBL2903	P16050	9606	IC50	0.6315	6.2	1
1957190	Small molecule	CHEMBL3604155	O=C(Nc1ccc(F)cc1Cl)c1n[nH]cc1Br	2	12054	CHEMBL2903	P16050	9606	IC50	0.16449999999999998	6.975	1
1957220	Small molecule	CHEMBL3604184	Clc1ccc2nc(-c3cc(Cl)[nH]n3)oc2c1	2	12054	CHEMBL2903	P16050	9606	IC50	0.0675	7.640000000000001	1
35259	Small molecule	CHEMBL282611	N#Cc1c2n(c3c(NCCc4ccccc4)ncnc13)CCCC2	2	12030	CHEMBL3004	P33527	9606	IC50	6.675000000000001	5.1899999999999995	1
2086233	Small molecule	CHEMBL3805257	N#Cc1c2n(c3c(N4CCN(C(c5ccccc5)c5ccccc5)CC4)ncnc13)CCCC2	2	12030	CHEMBL3004	P33527	9606	IC50	1.3450000000000002	5.88	1
1993660	Small molecule	CHEMBL3660757	CC(C)(NC(=O)C(N)=O)c1ccc(NC(=O)c2nc(C#N)c[nH]2)c(C2=CCCCC2)c1	2	12840	CHEMBL1844	P07333	9606	IC50	0.0086	8.07	1
1963083	Unknown	CHEMBL3616747	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCCCCCCCCCCCCCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C	2	11758	CHEMBL1784	P43220	9606	IC50	0.008025000000000001	8.19	1
1963110	Unknown	CHEMBL3616773	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)C(C)C	2	11758	CHEMBL1784	P43220	9606	IC50	0.0035000000000000005	8.870000000000001	1
2119147	Small molecule	CHEMBL3909776	O=C(Nc1ccc(C(F)(F)F)cc1)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OCCO2	2	101277	CHEMBL5658	O14684	9606	IC50	0.025895	7.645	1
599528	Small molecule	CHEMBL592145	CCCCCCCCc1ccc(OCC(=O)Cn2cccn2)cc1	2	11289	CHEMBL3229	P97612	10116	IC50	1.42	5.890000000000001	1
2101396	Small molecule	CHEMBL3892025	COc1cc(OC)cc(N(CC(=O)NCCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	2	11926	CHEMBL2742	P22607	9606	IC50	0.08568500000000001	7.345	1
2134379	Small molecule	CHEMBL3925008	COc1cc(OC)cc(N(CCCN2CCCC(C#N)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	2	11926	CHEMBL2742	P22607	9606	IC50	0.002658	8.620000000000001	1
603695	Small molecule	CHEMBL598164	C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1	2	188	CHEMBL1824	P04626	9606	IC50	0.06910000000000001	7.21	1
1987927	Small molecule	CHEMBL3655081	CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1	3	10938	CHEMBL2971	O60674	9606	IC50	2.9280000000000004	5.773333333333333	1
1996229	Small molecule	CHEMBL3663300	C[C@H]1Cn2c(nnc2-c2cnccn2)C(=O)N1Cc1ccccc1	2	10417	CHEMBL4805	Q99572	9606	IC50	8.28805	5.09	1
457658	Small molecule	CHEMBL475145	CC(C)Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CCCO	2	12697	CHEMBL325	Q13547	9606	IC50	0.082	7.095000000000001	1
2144414	Small molecule	CHEMBL3935043	Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1	2	8	CHEMBL1862	P00519	9606	IC50	0.006	8.265	1
2074276	Small molecule	CHEMBL3775336	COc1cc2ncnc(Nc3ccc(F)c(O)c3F)c2cc1OC	2	10980	CHEMBL279	P35968	9606	IC50	2.4650000000000003	5.984999999999999	1
2120919	Small molecule	CHEMBL3911548	CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccccc2N(C(C)=O)[C@H]1C	2	20130	CHEMBL4198	P98170	9606	IC50	17.019000000000002	6.109999999999999	0
2154943	Small molecule	CHEMBL3945572	CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3c(Br)cccc23)c2ccccc2N(C(=O)CCOC)[C@H]1C	2	20130	CHEMBL4198	P98170	9606	IC50	19.03	6.21	0
2129643	Small molecule	CHEMBL3920272	CN[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1Cc2ccccc2[C@H]1C(=O)Nc1c(F)cccc1F	2	20130	CHEMBL4198	P98170	9606	IC50	16.8485	6.02	0
2147592	Small molecule	CHEMBL3938221	CC(C)[Si](/C=C/c1ccnc2[nH]c3ccc(-c4ccc(N5CCN(C)CC5)cc4)cc3c12)(C(C)C)C(C)C	4	100417	CHEMBL4247	Q9UM73	9606	IC50	5.15	5.325	1
2119767	Small molecule	CHEMBL3910396	CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(C#Cc6ccccc6)c5c4c3)cc2)CC1	4	100417	CHEMBL4247	Q9UM73	9606	IC50	0.15000000000000002	6.83	1
2082465	Small molecule	CHEMBL3799786	Cc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc(C#N)cc2)c2cccc(C(F)(F)F)c2)cc1	2	103982	CHEMBL1741186	P51449	9606	IC50	0.835	6.08	1
2089493	Small molecule	CHEMBL3814207	N#Cc1ccc2c3c([nH]c2c1)-c1cc(-c2cn[nH]c2)ccc1C3=O	2	12670	CHEMBL1974	P36888	9606	IC50	0.112	6.955	1
2090241	Small molecule	CHEMBL3814694	Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCCCC4)cc23)cc1Cl	2	9	CHEMBL203	P00533	9606	IC50	0.04185	7.765	1
1986555	Small molecule	CHEMBL3653723	CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1	3	12252	CHEMBL4822	P56817	9606	IC50	3.3244000000000002	7.539999999999999	1
2095667	Small molecule	CHEMBL3828259	Cc1cc(=O)oc2cc(OCCCN(C)Cc3cccc(OC(=O)NCCCCCc4ccccc4)c3)ccc12	2	11289	CHEMBL3229	P97612	10116	IC50	0.29700000000000004	6.605	1
2095673	Small molecule	CHEMBL3827288	CCCCCCCNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1	2	11289	CHEMBL3229	P97612	10116	IC50	1.3969	6.055	1
1991989	Small molecule	CHEMBL3659103	[C-]#[N+]c1scc([C@@H]2CN3CCN(C(=O)C4CCc5nc(-n6cnnn6)ccc54)C[C@H]3CO2)c1C	2	105177	CHEMBL2146350	P35560	10116	IC50	0.30000000000000004	6.744999999999999	1
1992032	Small molecule	CHEMBL3659145	Cc1c([C@H]2CN3CCN(C(=O)C4CCc5cc(-n6cnnn6)ncc54)C[C@H]3CS2)ccc2c1COC2=O	4	105177	CHEMBL2146350	P35560	10116	IC50	0.3375	6.5375	1
1992034	Small molecule	CHEMBL3659147	[C-]#[N+]c1c(F)ccc([C@@H]2CN3CCN(C(=O)C4Cc5cnc(-n6cnnn6)nc5C4)C[C@@H]3CO2)c1C	2	105177	CHEMBL2146350	P35560	10116	IC50	0.2	6.71	1
2151557	Small molecule	CHEMBL3942186	C[C@@H]1C[C@H](N)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1	4	10839	CHEMBL2147	P11309	9606	IC50	0.000581	9.825	1
2158220	Small molecule	CHEMBL3948849	N[C@H]1CCC[C@@H](c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1	2	10839	CHEMBL2147	P11309	9606	IC50	0.00385	8.415	1
2130104	Small molecule	CHEMBL3920733	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4Cl)nn23)C1	2	10839	CHEMBL2147	P11309	9606	IC50	0.00092	9.04	1
2131840	Small molecule	CHEMBL3922469	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1	2	10839	CHEMBL2147	P11309	9606	IC50	0.00021500000000000002	9.67	1
2131840	Small molecule	CHEMBL3922469	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccccc4F)nn23)C1	2	30043	CHEMBL4523	Q9P1W9	9606	IC50	0.0018	8.75	1
2130104	Small molecule	CHEMBL3920733	N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4Cl)nn23)C1	2	30043	CHEMBL4523	Q9P1W9	9606	IC50	0.0026000000000000003	8.59	1
2158220	Small molecule	CHEMBL3948849	N[C@H]1CCC[C@@H](c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1	2	30043	CHEMBL4523	Q9P1W9	9606	IC50	0.027	7.57	1
2151557	Small molecule	CHEMBL3942186	C[C@@H]1C[C@H](N)CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1	4	30043	CHEMBL4523	Q9P1W9	9606	IC50	0.0020985	9.34	1
2143922	Small molecule	CHEMBL3934551	C[C@H](NC(=O)CCc1nc2ccncc2n1Cc1ccc(F)cc1)c1ccc(F)cc1	2	100594	CHEMBL3691	Q13822	9606	IC50	0.1925	6.880000000000001	1
2252479	Small molecule	CHEMBL4113128	C[C@@H]1CN(C(=O)Nc2nc3cc(F)c(F)cc3s2)CCN1c1ncc([C@H](O)CO)cc1F	4	10260	CHEMBL4794	Q8NER1	9606	IC50	0.054400000000000004	7.279999999999999	1
2237247	Small molecule	CHEMBL4097336	Cc1cccc(F)c1CN1C[C@H](c2ccc(N3CCC(C)CC3)cc2)[C@@H](N(C)C)C1	2	105447	CHEMBL2189117	O75530	9606	IC50	0.09000000000000001	7.125	1
2230467	Small molecule	CHEMBL4090556	CCC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1	2	19	CHEMBL206	P03372	9606	IC50	0.058300000000000005	7.645	1
2034223	Small molecule	CHEMBL3700914	N#Cc1cccc(NC(=O)N2CCC[C@@H]2c2cccc(C(=O)Nc3ccc(CCN4CCOCC4)cc3)c2)c1	2	11149	CHEMBL2973	O75116	9606	IC50	0.0144	7.9399999999999995	1
603537	Small molecule	CHEMBL597585	O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1	2	18058	CHEMBL5107	Q02294	10116	IC50	0.087	7.0649999999999995	1
2243060	Small molecule	CHEMBL4103149	NC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)c4cccs4)c(F)cc3F)cc1OC2	2	10188	CHEMBL260	Q16539	9606	IC50	0.06925	8.005	1
2228307	Small molecule	CHEMBL4088396	O=C(NCCN1CCOCC1)c1ccc2c(c1)C(=O)c1ccc(Nc3cc(NC(=O)C4CC4)c(F)cc3F)cc1CC2	2	10188	CHEMBL260	Q16539	9606	IC50	0.024800000000000003	7.975	1
2225185	Small molecule	CHEMBL4085274	c1ccc(Nc2ccnc3cc(-c4cnn(C5CCOCC5)c4)ccc23)cc1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	3.085	5.515000000000001	1
1835010	Small molecule	CHEMBL3408254	COc1cc(F)cc(NC(C)c2cc(C(=O)N(C)C)cc3c(=O)cc(N4CCOCC4)oc23)c1	3	12576	CHEMBL3145	P42338	9606	IC50	0.009666666666666665	8.073333333333332	1
2008671	Small molecule	CHEMBL3675618	CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCN12	2	11140	CHEMBL284	P27487	9606	IC50	0.0004	9.4	1
2008685	Small molecule	CHEMBL3675632	CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1ccccc1C#N)C1=NCCN12	2	11140	CHEMBL284	P27487	9606	IC50	0.009155	8.04	1
2013872	Small molecule	CHEMBL3680767	CN1CCc2ccc(NC(=O)c3cccc(CNC(=O)c4ccc(-c5ccncc5)cc4)c3)cc2C1	2	11149	CHEMBL2973	O75116	9606	IC50	0.0007475000000000001	9.3	1
2231352	Small molecule	CHEMBL4091441	Cc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.02675	7.890000000000001	1
2204580	Small molecule	CHEMBL4064669	Fc1cccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)c1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.1069	7.02	1
2232260	Small molecule	CHEMBL4092349	Fc1cccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)c1	2	100417	CHEMBL4247	Q9UM73	9606	IC50	0.4405	6.359999999999999	1
1825439	Small molecule	CHEMBL3361252	CN(C)[C@H]1CC[C@H](Nc2ncnc3sc4c(c23)CCC4)CC1	2	19639	CHEMBL3778	Q9NWZ3	9606	IC50	0.315	6.58	1
2226974	Small molecule	CHEMBL4087063	c1nc(S[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1	2	19639	CHEMBL3778	Q9NWZ3	9606	IC50	0.019500000000000003	7.93	1
2215897	Small molecule	CHEMBL4075986	C[C@@H](c1ccc(Cl)cc1)N1CC[C@](CCC(N)=O)(c2ccc(F)cc2)OC1=O	2	11489	CHEMBL4235	P28845	9606	IC50	0.0076	8.265	1
2204352	Small molecule	CHEMBL4064441	Cc1cnc(-c2ccc([C@H](C)N3CC[C@](CC(C)(C)O)(c4ccccc4)OC3=O)cc2)cn1	2	11489	CHEMBL4235	P28845	9606	IC50	0.0010999999999999998	8.96	1
2232317	Small molecule	CHEMBL4092406	COCCNCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F	2	12252	CHEMBL4822	P56817	9606	IC50	4.103	6.655	1
2241325	Small molecule	CHEMBL4101414	O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CCOC2)cc1F	2	11480	CHEMBL1980	Q14524	9606	IC50	1.6940000000000002	6.115	1
2216140	Small molecule	CHEMBL4076229	O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOC2)cc1F	2	11480	CHEMBL1980	Q14524	9606	IC50	5.1105	5.83	1
2185415	Small molecule	CHEMBL3976044	COC(=O)c1ccc(NC(=O)N2CCN(Cc3cnc4ccccc4c3)CC2)cc1	2	11291	CHEMBL2243	O00519	9606	IC50	4.325	5.645	1
2220728	Small molecule	CHEMBL4080817	COc1cccc(-n2nnc(-c3ccccc3NC(=O)Nc3ccc(N)cc3)n2)c1	3	100974	CHEMBL5393	Q9UNQ0	9606	IC50	0.596	6.246666666666667	1
2243975	Small molecule	CHEMBL4104064	COc1cccc(-n2nnc(-c3ccccc3NC(=O)c3cccc([N+](=O)[O-])c3)n2)c1	3	100974	CHEMBL5393	Q9UNQ0	9606	IC50	1.3523333333333334	5.886666666666667	1
2235981	Small molecule	CHEMBL4096070	CCCc1ccc(NC(=O)c2ccccc2NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1	3	100974	CHEMBL5393	Q9UNQ0	9606	IC50	0.5	6.316666666666666	1
2100107	Small molecule	CHEMBL3890736	O=C(CCCCc1c[nH]nn1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1	2	100594	CHEMBL3691	Q13822	9606	IC50	0.00375	8.43	1
2111043	Small molecule	CHEMBL3901672	CS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3ccc(Cl)cc3)c2)c1	2	10980	CHEMBL279	P35968	9606	IC50	0.0055000000000000005	8.375	1
2111043	Small molecule	CHEMBL3901672	CS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3ccc(Cl)cc3)c2)c1	1	197	CHEMBL1913	P09619	9606	IC50	0.022	7.66	1
2269162	Small molecule	CHEMBL4166131	Cc1oc2c(c1C(=O)Oc1ccc(Cl)cc1)C(=O)c1ncccc1C2=O	2	105247	CHEMBL2169736	O95551	9606	IC50	9.25	5.04	1
2288895	Small molecule	CHEMBL4210744	COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1	3	9	CHEMBL203	P00533	9606	IC50	5.44	5.286666666666667	1
2283088	Small molecule	CHEMBL4204937	COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1	3	9	CHEMBL203	P00533	9606	IC50	7.140000000000001	5.426666666666667	1
